63,aunt's House,0,0,0,0:0:0:0,0,0,0,0:0:0:0,0,0,0,0:0:0:0,0:0:0:0,0,0,0,
63,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:02:47,1,0,0,0:0:0:0,04:17:42:81,action,stillUpdate,00:00:02:47,
63,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:02:54,2,0,0,0:0:0:0,04:17:44:70,action,stillUpdate,00:00:00:07,
63,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:02:56,3,0,0,0:0:0:0,04:17:47:92,action,stillUpdate,00:00:00:02,
63,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:02:67,4,0,0,0:0:0:0,04:17:52:73,action,stillUpdate,00:00:00:11,
63,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:02:67,5,0,0,0:0:0:0,04:17:52:75,action,stillUpdate,00:00:00:00,
63,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:05:88,6,0,0,0:0:0:0,04:17:58:07,action,stillUpdate,00:00:03:21,
63,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:08:03,7,0,0,0:0:0:0,04:18:01:46,action,stillUpdate,00:00:02:15,
63,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:08:04,8,0,0,0:0:0:0,04:18:03:34,action,stillUpdate,00:00:00:01,
63,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:08:12,9,0,0,0:0:0:0,04:18:07:22,action,stillUpdate,00:00:00:08,
