87,aunt's House,0,0,0,0:0:0:0,0,0,0,0:0:0:0,0,0,0,0:0:0:0,0:0:0:0,0,0,0,
87,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:01:22,1,0,0,0:0:0:0,02:12:13:30,action,stillUpdate,00:00:01:22,
87,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:02:23,2,0,0,0:0:0:0,02:12:15:75,action,stillUpdate,00:00:01:01,
87,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:04:32,3,0,0,0:0:0:0,02:12:17:95,action,stillUpdate,00:00:02:09,
87,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:08:05,4,0,0,0:0:0:0,02:12:21:85,action,stillUpdate,00:00:03:73,
87,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:08:11,5,0,0,0:0:0:0,02:12:22:68,action,stillUpdate,00:00:00:06,
87,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:08:76,6,0,0,0:0:0:0,02:12:25:43,action,stillUpdate,00:00:00:65,
87,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:09:41,7,0,0,0:0:0:0,02:12:26:20,action,stillUpdate,00:00:00:65,
87,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:11:31,8,0,0,0:0:0:0,02:12:28:33,action,stillUpdate,00:00:01:90,
87,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:12:49,9,0,0,0:0:0:0,02:12:29:72,action,stillUpdate,00:00:01:18,
87,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:12:51,10,0,0,0:0:0:0,02:12:30:09,action,stillUpdate,00:00:00:02,
87,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:13:55,11,0,0,0:0:0:0,02:12:31:59,action,stillUpdate,00:00:01:04,
87,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:14:10,12,0,0,0:0:0:0,02:12:33:89,action,stillUpdate,00:00:00:55,
