6,aunt's House,0,0,0,0:0:0:0,0,0,0,0:0:0:0,0,0,0,0:0:0:0,0:0:0:0,0,0,0,
6,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:02:55,1,0,0,0:0:0:0,11:22:39:07,action,stillUpdate,00:00:02:55,
6,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:02:73,2,0,0,0:0:0:0,11:22:43:15,action,stillUpdate,00:00:00:18,
6,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:03:65,3,0,0,0:0:0:0,11:22:44:40,action,stillUpdate,00:00:00:92,
6,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:03:99,4,0,0,0:0:0:0,11:22:44:83,action,stillUpdate,00:00:00:34,
6,aunt's House,0,1,0,0:0:0:0,0,0,0,00:00:03:99,4,0,0,0:0:0:0,11:22:45:43,action,addInteraction,False,
6,aunt's House,0,1,1,00:00:00:62,0,0,0,00:00:03:99,4,0,0,0:0:0:0,11:22:46:05,state,newDialog,00:00:00:62,
6,aunt's House,0,1,2,00:00:01:65,0,0,0,00:00:03:99,4,0,0,0:0:0:0,11:22:46:47,state,newDialog,00:00:01:03,
6,aunt's House,0,1,2,00:00:01:65,0,0,0,00:00:05:49,5,0,0,0:0:0:0,11:22:46:71,action,stillUpdate,00:00:01:50,
6,aunt's House,0,2,2,00:00:01:65,0,0,0,00:00:05:49,5,0,0,0:0:0:0,11:22:46:89,action,addInteraction,False,
6,aunt's House,0,2,3,00:00:02:10,0,0,0,00:00:05:49,5,0,0,0:0:0:0,11:22:47:35,state,newDialog,00:00:00:45,
6,aunt's House,0,2,4,00:00:02:95,0,0,0,00:00:05:49,5,0,0,0:0:0:0,11:22:47:75,state,newDialog,00:00:00:85,
6,aunt's House,0,2,4,00:00:02:95,0,0,0,00:00:06:54,6,0,0,0:0:0:0,11:22:47:92,action,stillUpdate,00:00:01:05,
6,aunt's House,1,2,4,00:00:02:95,0,0,0,00:00:06:54,6,0,0,0:0:0:0,11:22:48:21,action,addInteraction,True,
6,aunt's House,1,2,4,00:00:02:95,0,0,0,00:00:07:11,7,0,0,0:0:0:0,11:22:48:78,action,stillUpdate,00:00:00:57,
6,aunt's House,1,2,5,00:00:03:76,0,0,0,00:00:07:11,7,0,0,0:0:0:0,11:22:49:02,state,newDialog,00:00:00:81,
6,aunt's House,1,2,5,00:00:03:76,0,0,0,00:00:07:21,8,0,0,0:0:0:0,11:22:49:20,action,stillUpdate,00:00:00:10,
6,aunt's House,1,2,6,00:00:05:01,0,0,0,00:00:07:21,8,0,0,0:0:0:0,11:22:49:46,state,newDialog,00:00:01:25,
6,aunt's House,2,2,6,00:00:05:01,0,0,0,00:00:07:21,8,0,0,0:0:0:0,11:22:51:30,action,addInteraction,True,
6,SimpleMap,2,2,6,00:00:05:01,11:22:53:27,0,0,00:00:07:21,8,0,0,0:0:0:0,11:22:53:27,event,enteringLocation,SimpleMap,
6,SimpleMap,2,2,6,00:00:05:01,11:22:53:27,0,0,00:00:08:36,9,0,0,0:0:0:0,11:22:54:65,action,stillUpdate,00:00:01:15,
