143,aunt's House,0,0,0,0:0:0:0,0,0,0,0:0:0:0,0,0,0,0:0:0:0,0:0:0:0,0,0,0,
143,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:00:81,1,0,0,0:0:0:0,03:36:59:39,action,stillUpdate,00:00:00:81,
143,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:00:87,2,0,0,0:0:0:0,03:37:01:60,action,stillUpdate,00:00:00:06,
143,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:00:97,3,0,0,0:0:0:0,03:37:01:72,action,stillUpdate,00:00:00:10,
143,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:01:03,4,0,0,0:0:0:0,03:37:03:50,action,stillUpdate,00:00:00:06,
143,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:01:09,5,0,0,0:0:0:0,03:37:03:58,action,stillUpdate,00:00:00:06,
143,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:01:15,6,0,0,0:0:0:0,03:37:03:66,action,stillUpdate,00:00:00:06,
143,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:01:21,7,0,0,0:0:0:0,03:37:03:82,action,stillUpdate,00:00:00:06,
143,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:01:27,8,0,0,0:0:0:0,03:37:06:45,action,stillUpdate,00:00:00:06,
143,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:01:33,9,0,0,0:0:0:0,03:37:06:53,action,stillUpdate,00:00:00:06,
143,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:01:43,10,0,0,0:0:0:0,03:37:06:65,action,stillUpdate,00:00:00:10,
143,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:01:47,11,0,0,0:0:0:0,03:37:06:81,action,stillUpdate,00:00:00:04,
143,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:01:51,12,0,0,0:0:0:0,03:37:07:26,action,stillUpdate,00:00:00:04,
143,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:01:66,13,0,0,0:0:0:0,03:37:14:86,action,stillUpdate,00:00:00:15,
143,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:03:21,14,0,0,0:0:0:0,03:37:22:65,action,stillUpdate,00:00:01:55,
143,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:03:27,15,0,0,0:0:0:0,03:37:28:41,action,stillUpdate,00:00:00:06,
143,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:03:37,16,0,0,0:0:0:0,03:37:28:75,action,stillUpdate,00:00:00:10,
143,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:03:71,17,0,0,0:0:0:0,03:37:30:13,action,stillUpdate,00:00:00:34,
143,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:03:85,18,0,0,0:0:0:0,03:37:30:42,action,stillUpdate,00:00:00:14,
143,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:12:53,19,0,0,0:0:0:0,03:37:46:73,action,stillUpdate,00:00:08:68,
143,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:12:59,20,0,0,0:0:0:0,03:37:52:01,action,stillUpdate,00:00:00:06,
143,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:12:64,21,0,0,0:0:0:0,03:37:52:09,action,stillUpdate,00:00:00:05,
143,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:12:70,22,0,0,0:0:0:0,03:37:52:33,action,stillUpdate,00:00:00:06,
143,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:12:76,23,0,0,0:0:0:0,03:37:52:42,action,stillUpdate,00:00:00:06,
143,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:12:82,24,0,0,0:0:0:0,03:37:52:50,action,stillUpdate,00:00:00:06,
143,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:12:87,25,0,0,0:0:0:0,03:37:52:58,action,stillUpdate,00:00:00:05,
143,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:12:93,26,0,0,0:0:0:0,03:37:52:82,action,stillUpdate,00:00:00:06,
143,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:14:10,27,0,0,0:0:0:0,03:37:55:09,action,stillUpdate,00:00:01:17,
143,aunt's House,1,0,0,0:0:0:0,0,0,0,00:00:14:10,27,0,0,0:0:0:0,03:38:01:56,action,addInteraction,True,
143,aunt's House,1,0,0,0:0:0:0,0,0,0,00:00:15:88,28,0,0,0:0:0:0,03:38:02:58,action,stillUpdate,00:00:01:78,
143,MainHouse,1,0,0,0:0:0:0,03:38:05:08,0,0,00:00:15:88,28,0,0,0:0:0:0,03:38:05:08,event,enteringLocation,MainHouse,
143,MainHouse,1,0,0,0:0:0:0,03:38:05:08,0,0,00:00:17:18,29,0,0,0:0:0:0,03:38:06:71,action,stillUpdate,00:00:01:30,
143,MainHouse,1,0,0,0:0:0:0,03:38:05:08,0,0,00:00:17:27,30,0,0,0:0:0:0,03:38:07:06,action,stillUpdate,00:00:00:09,
143,MainHouse,1,0,0,0:0:0:0,03:38:05:08,0,0,00:00:18:85,31,0,0,0:0:0:0,03:38:14:13,action,stillUpdate,00:00:01:58,
143,MainHouse,2,0,0,0:0:0:0,03:38:05:08,0,0,00:00:18:85,31,0,0,0:0:0:0,03:38:14:70,action,addInteraction,True,
143,MainHouse,2,0,0,0:0:0:0,03:38:05:08,0,0,00:00:19:39,32,0,0,0:0:0:0,03:38:14:95,action,stillUpdate,00:00:00:54,
143,MainHouse,2,0,1,00:00:00:73,03:38:05:08,0,0,00:00:19:39,32,0,0,0:0:0:0,03:38:15:43,state,newDialog,00:00:00:73,
143,MainHouse,2,0,2,00:00:01:75,03:38:05:08,0,0,00:00:19:39,32,0,0,0:0:0:0,03:38:15:73,state,newDialog,00:00:01:02,
143,MainHouse,2,0,2,00:00:01:75,03:38:05:08,0,0,00:00:19:43,33,0,0,0:0:0:0,03:38:16:03,action,stillUpdate,00:00:00:04,
143,MainHouse,3,0,2,00:00:01:75,03:38:05:08,0,0,00:00:19:43,33,0,0,0:0:0:0,03:38:16:81,action,addInteraction,True,
143,MainHouse,3,0,3,00:00:02:82,03:38:05:08,0,0,00:00:19:43,33,0,0,0:0:0:0,03:38:17:88,state,newDialog,00:00:01:07,
143,MainHouse,3,0,4,00:00:04:24,03:38:05:08,0,0,00:00:19:43,33,0,0,0:0:0:0,03:38:18:23,state,newDialog,00:00:01:42,
143,MainHouse,3,0,5,00:00:05:97,03:38:05:08,0,0,00:00:19:43,33,0,0,0:0:0:0,03:38:18:54,state,newDialog,00:00:01:73,
143,MainHouse,3,0,6,00:00:08:01,03:38:05:08,0,0,00:00:19:43,33,0,0,0:0:0:0,03:38:18:86,state,newDialog,00:00:02:04,
