110,aunt's House,0,0,0,0:0:0:0,0,0,0,0:0:0:0,0,0,0,0:0:0:0,0:0:0:0,0,0,0,
110,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:00:91,1,0,0,0:0:0:0,12:32:09:06,action,stillUpdate,00:00:00:91,
110,aunt's House,1,0,0,0:0:0:0,0,0,0,00:00:00:91,1,0,0,0:0:0:0,12:32:09:92,action,addInteraction,True,
110,aunt's House,1,0,0,0:0:0:0,0,0,0,00:00:01:04,2,0,0,0:0:0:0,12:32:10:11,action,stillUpdate,00:00:00:13,
110,aunt's House,1,1,0,0:0:0:0,0,0,0,00:00:01:04,2,0,0,0:0:0:0,12:32:12:52,action,addInteraction,False,
110,aunt's House,1,1,0,0:0:0:0,0,0,0,00:00:01:89,3,0,0,0:0:0:0,12:32:13:20,action,stillUpdate,00:00:00:85,
110,aunt's House,1,2,0,0:0:0:0,0,0,0,00:00:01:89,3,0,0,0:0:0:0,12:32:13:41,action,addInteraction,False,
110,aunt's House,1,3,0,0:0:0:0,0,0,0,00:00:01:89,3,0,0,0:0:0:0,12:32:13:61,action,addInteraction,False,
110,aunt's House,1,4,0,0:0:0:0,0,0,0,00:00:01:89,3,0,0,0:0:0:0,12:32:13:77,action,addInteraction,False,
110,aunt's House,1,4,0,0:0:0:0,0,0,0,00:00:02:05,4,0,0,0:0:0:0,12:32:14:06,action,stillUpdate,00:00:00:16,
110,aunt's House,1,4,0,0:0:0:0,0,0,0,00:00:02:18,5,0,0,0:0:0:0,12:32:14:44,action,stillUpdate,00:00:00:13,
110,aunt's House,1,5,0,0:0:0:0,0,0,0,00:00:02:18,5,0,0,0:0:0:0,12:32:14:75,action,addInteraction,False,
110,aunt's House,1,6,0,0:0:0:0,0,0,0,00:00:02:18,5,0,0,0:0:0:0,12:32:14:92,action,addInteraction,False,
110,aunt's House,1,7,0,0:0:0:0,0,0,0,00:00:02:18,5,0,0,0:0:0:0,12:32:15:10,action,addInteraction,False,
110,aunt's House,1,8,0,0:0:0:0,0,0,0,00:00:02:18,5,0,0,0:0:0:0,12:32:15:27,action,addInteraction,False,
