158,aunt's House,0,0,0,0:0:0:0,0,0,0,0:0:0:0,0,0,0,0:0:0:0,0:0:0:0,0,0,0,
158,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:01:04,1,0,0,0:0:0:0,06:57:43:64,action,stillUpdate,00:00:01:04,
158,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:01:09,2,0,0,0:0:0:0,06:57:46:48,action,stillUpdate,00:00:00:05,
158,aunt's House,1,0,0,0:0:0:0,0,0,0,00:00:01:09,2,0,0,0:0:0:0,06:57:50:50,action,addInteraction,True,
158,aunt's House,1,0,0,0:0:0:0,0,0,0,00:00:02:60,3,0,0,0:0:0:0,06:57:51:24,action,stillUpdate,00:00:01:51,
158,aunt's House,1,0,1,00:00:01:13,0,0,0,00:00:02:60,3,0,0,0:0:0:0,06:57:51:64,state,newDialog,00:00:01:13,
158,aunt's House,1,0,2,00:00:02:87,0,0,0,00:00:02:60,3,0,0,0:0:0:0,06:57:52:24,state,newDialog,00:00:01:74,
158,aunt's House,2,0,2,00:00:02:87,0,0,0,00:00:02:60,3,0,0,0:0:0:0,06:57:53:10,action,addInteraction,True,
158,aunt's House,2,0,3,00:00:05:36,0,0,0,00:00:02:60,3,0,0,0:0:0:0,06:57:55:60,state,newDialog,00:00:02:49,
158,aunt's House,2,0,4,00:00:08:61,0,0,0,00:00:02:60,3,0,0,0:0:0:0,06:57:56:36,state,newDialog,00:00:03:25,
158,aunt's House,2,0,5,00:00:13:32,0,0,0,00:00:02:60,3,0,0,0:0:0:0,06:57:57:82,state,newDialog,00:00:04:71,
158,aunt's House,2,0,6,00:00:18:31,0,0,0,00:00:02:60,3,0,0,0:0:0:0,06:57:58:10,state,newDialog,00:00:04:99,
158,aunt's House,2,0,7,00:00:24:23,0,0,0,00:00:02:60,3,0,0,0:0:0:0,06:57:59:03,state,newDialog,00:00:05:92,
158,aunt's House,2,0,8,00:00:32:49,0,0,0,00:00:02:60,3,0,0,0:0:0:0,06:58:01:37,state,newDialog,00:00:08:26,
158,aunt's House,2,0,9,00:00:41:20,0,0,0,00:00:02:60,3,0,0,0:0:0:0,06:58:01:82,state,newDialog,00:00:08:71,
158,aunt's House,2,0,9,00:00:41:20,0,0,0,00:00:14:18,4,0,0,0:0:0:0,06:58:04:68,action,stillUpdate,00:00:11:58,
158,aunt's House,2,0,9,00:00:41:20,0,0,0,00:00:14:54,5,0,0,0:0:0:0,06:58:06:11,action,stillUpdate,00:00:00:36,
158,aunt's House,2,0,9,00:00:41:20,0,0,0,00:00:14:58,6,0,0,0:0:0:0,06:58:06:31,action,stillUpdate,00:00:00:04,
158,Memory1_teste,2,0,9,00:00:41:20,06:58:06:89,0,0,00:00:14:58,6,0,0,0:0:0:0,06:58:06:89,event,enteringLocation,Memory1_teste,
158,Memory1_teste,2,0,9,00:00:41:20,06:58:06:89,0,0,00:00:15:79,7,0,0,0:0:0:0,06:58:08:31,action,stillUpdate,00:00:01:21,
158,Memory1_teste,2,0,9,00:00:41:20,06:58:06:89,0,0,00:00:16:13,8,0,0,0:0:0:0,06:58:08:96,action,stillUpdate,00:00:00:34,
158,Memory1_teste,2,0,9,00:00:41:20,06:58:06:89,0,0,00:00:16:19,9,0,0,0:0:0:0,06:58:11:79,action,stillUpdate,00:00:00:06,
158,MainHouse,2,0,9,00:00:41:20,06:58:11:92,0,0,00:00:16:19,9,0,0,0:0:0:0,06:58:11:92,event,enteringLocation,MainHouse,
158,MainHouse,2,0,9,00:00:41:20,06:58:11:92,0,0,00:00:18:07,10,0,0,0:0:0:0,06:58:14:05,action,stillUpdate,00:00:01:88,
