159,aunt's House,0,0,0,0:0:0:0,0,0,0,0:0:0:0,0,0,0,0:0:0:0,0:0:0:0,0,0,0,
159,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:01:01,1,0,0,0:0:0:0,06:58:58:96,action,stillUpdate,00:00:01:01,
159,aunt's House,1,0,0,0:0:0:0,0,0,0,00:00:01:01,1,0,0,0:0:0:0,06:59:03:86,action,addInteraction,True,
159,aunt's House,1,0,0,0:0:0:0,0,0,0,00:00:01:21,2,0,0,0:0:0:0,06:59:04:17,action,stillUpdate,00:00:00:20,
159,aunt's House,1,0,1,00:00:01:07,0,0,0,00:00:01:21,2,0,0,0:0:0:0,06:59:04:94,state,newDialog,00:00:01:07,
159,aunt's House,1,0,2,00:00:02:44,0,0,0,00:00:01:21,2,0,0,0:0:0:0,06:59:05:24,state,newDialog,00:00:01:37,
159,aunt's House,2,0,2,00:00:02:44,0,0,0,00:00:01:21,2,0,0,0:0:0:0,06:59:05:76,action,addInteraction,True,
159,aunt's House,2,0,3,00:00:02:92,0,0,0,00:00:01:21,2,0,0,0:0:0:0,06:59:06:25,state,newDialog,00:00:00:48,
159,aunt's House,2,0,4,00:00:03:61,0,0,0,00:00:01:21,2,0,0,0:0:0:0,06:59:06:46,state,newDialog,00:00:00:69,
159,aunt's House,2,0,5,00:00:04:49,0,0,0,00:00:01:21,2,0,0,0:0:0:0,06:59:06:66,state,newDialog,00:00:00:88,
159,aunt's House,2,0,6,00:00:05:57,0,0,0,00:00:01:21,2,0,0,0:0:0:0,06:59:06:85,state,newDialog,00:00:01:08,
159,aunt's House,2,0,7,00:00:06:82,0,0,0,00:00:01:21,2,0,0,0:0:0:0,06:59:07:02,state,newDialog,00:00:01:25,
159,aunt's House,2,0,8,00:00:08:25,0,0,0,00:00:01:21,2,0,0,0:0:0:0,06:59:07:20,state,newDialog,00:00:01:43,
159,aunt's House,2,0,9,00:00:09:84,0,0,0,00:00:01:21,2,0,0,0:0:0:0,06:59:07:36,state,newDialog,00:00:01:59,
159,aunt's House,2,0,9,00:00:09:84,0,0,0,00:00:08:67,3,0,0,0:0:0:0,06:59:13:35,action,stillUpdate,00:00:07:46,
159,Memory1_teste,2,0,9,00:00:09:84,06:59:14:68,0,0,00:00:08:67,3,0,0,0:0:0:0,06:59:14:68,event,enteringLocation,Memory1_teste,
159,Memory1_teste,2,0,9,00:00:09:84,06:59:14:68,0,0,00:00:08:95,4,0,0,0:0:0:0,06:59:15:18,action,stillUpdate,00:00:00:28,
159,Memory1_teste,2,0,9,00:00:09:84,06:59:14:68,0,0,00:00:09:01,5,0,0,0:0:0:0,06:59:17:30,action,stillUpdate,00:00:00:06,
159,Memory1_teste,2,0,9,00:00:09:84,06:59:14:68,0,0,00:00:09:07,6,0,0,0:0:0:0,06:59:17:46,action,stillUpdate,00:00:00:06,
159,Memory1_teste,2,0,9,00:00:09:84,06:59:14:68,0,0,00:00:09:13,7,0,0,0:0:0:0,06:59:17:54,action,stillUpdate,00:00:00:06,
159,MainHouse,2,0,9,00:00:09:84,06:59:18:22,0,0,00:00:09:13,7,0,0,0:0:0:0,06:59:18:22,event,enteringLocation,MainHouse,
159,MainHouse,2,0,9,00:00:09:84,06:59:18:22,0,0,00:00:21:41,8,0,0,0:0:0:0,06:59:30:75,action,stillUpdate,00:00:12:28,
159,MainHouse,2,0,9,00:00:09:84,06:59:18:22,0,0,00:00:21:72,9,0,0,0:0:0:0,06:59:31:96,action,stillUpdate,00:00:00:31,
