25,aunt's House,0,0,0,0:0:0:0,0,0,0,0:0:0:0,0,0,0,0:0:0:0,0:0:0:0,0,0,0,
25,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:00:99,1,0,0,0:0:0:0,08:51:19:73,action,stillUpdate,00:00:00:99,
25,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:01:55,2,0,0,0:0:0:0,08:51:23:16,action,stillUpdate,00:00:00:56,
25,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:01:77,3,0,0,0:0:0:0,08:51:23:54,action,stillUpdate,00:00:00:22,
25,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:02:15,4,0,0,0:0:0:0,08:51:24:34,action,stillUpdate,00:00:00:38,
25,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:02:31,5,0,0,0:0:0:0,08:51:24:60,action,stillUpdate,00:00:00:16,
25,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:02:72,6,0,0,0:0:0:0,08:51:25:09,action,stillUpdate,00:00:00:41,
25,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:02:74,7,0,0,0:0:0:0,08:51:25:26,action,stillUpdate,00:00:00:02,
25,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:02:87,8,0,0,0:0:0:0,08:51:25:63,action,stillUpdate,00:00:00:13,
25,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:02:98,9,0,0,0:0:0:0,08:51:29:03,action,stillUpdate,00:00:00:11,
25,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:03:09,10,0,0,0:0:0:0,08:51:29:61,action,stillUpdate,00:00:00:11,
