104,aunt's House,0,0,0,0:0:0:0,0,0,0,0:0:0:0,0,0,0,0:0:0:0,0:0:0:0,0,0,0,
104,aunt's House,0,0,0,0:0:0:0,0,0,0,00:00:01:25,1,0,0,0:0:0:0,02:54:51:42,action,stillUpdate,00:00:01:25,
104,aunt's House,1,0,0,0:0:0:0,0,0,0,00:00:01:25,1,0,0,0:0:0:0,02:54:57:51,action,addInteraction,True,
104,aunt's House,1,0,0,0:0:0:0,0,0,0,00:00:01:45,2,0,0,0:0:0:0,02:54:57:78,action,stillUpdate,00:00:00:20,
104,aunt's House,1,0,1,00:00:00:48,0,0,0,00:00:01:45,2,0,0,0:0:0:0,02:54:57:99,state,newDialog,00:00:00:48,
104,aunt's House,1,0,2,00:00:01:15,0,0,0,00:00:01:45,2,0,0,0:0:0:0,02:54:58:18,state,newDialog,00:00:00:67,
104,aunt's House,2,0,2,00:00:01:15,0,0,0,00:00:01:45,2,0,0,0:0:0:0,02:54:59:98,action,addInteraction,True,
104,aunt's House,2,0,3,00:00:03:37,0,0,0,00:00:01:45,2,0,0,0:0:0:0,02:55:02:21,state,newDialog,00:00:02:22,
104,aunt's House,2,0,4,00:00:05:92,0,0,0,00:00:01:45,2,0,0,0:0:0:0,02:55:02:53,state,newDialog,00:00:02:55,
104,aunt's House,2,0,5,00:00:08:66,0,0,0,00:00:01:45,2,0,0,0:0:0:0,02:55:02:72,state,newDialog,00:00:02:74,
104,aunt's House,2,0,6,00:00:11:56,0,0,0,00:00:01:45,2,0,0,0:0:0:0,02:55:02:89,state,newDialog,00:00:02:90,
104,aunt's House,2,0,7,00:00:14:61,0,0,0,00:00:01:45,2,0,0,0:0:0:0,02:55:03:03,state,newDialog,00:00:03:05,
104,aunt's House,2,0,8,00:00:17:79,0,0,0,00:00:01:45,2,0,0,0:0:0:0,02:55:03:16,state,newDialog,00:00:03:18,
104,aunt's House,2,0,9,00:00:21:12,0,0,0,00:00:01:45,2,0,0,0:0:0:0,02:55:03:32,state,newDialog,00:00:03:33,
